post_id,post_datetime,platform,content_type,category,impressions,reach,likes,comments,shares,saves,link_clicks,date,year,month,month_name,week,day_of_week,hour,quarter,time_slot,total_engagement,engagement_rate,reach_rate,ctr,performance_tier
POST_0757,2023-07-08 03:49:00,Instagram,Video,User Generated Content,33804,24677,5561,395,540,395,886,2023-07-08,2023,7,Jul,27,Saturday,3,3,Night (22-5),6891,27.92,73.0,2.62,High Performer
POST_0758,2023-03-27 15:49:00,Facebook,Reel,User Generated Content,18090,15206,2506,128,78,0,419,2023-03-27,2023,3,Mar,13,Monday,15,1,Afternoon (12-16),2712,17.84,84.06,2.32,Average
POST_0759,2023-11-07 14:31:00,Instagram,Story,Tutorial,8550,6460,566,60,45,19,222,2023-11-07,2023,11,Nov,45,Tuesday,14,4,Afternoon (12-16),690,10.68,75.56,2.6,Average
POST_0760,2023-11-07 14:35:00,Instagram,Story,User Generated Content,8137,5717,303,39,26,13,101,2023-11-07,2023,11,Nov,45,Tuesday,14,4,Afternoon (12-16),381,6.66,70.26,1.24,Needs Improvement
POST_0761,2023-02-28 05:32:00,Instagram,Story,Festive/Seasonal,10023,7737,392,51,21,31,188,2023-02-28,2023,2,Feb,9,Tuesday,5,1,Night (22-5),495,6.4,77.19,1.88,Needs Improvement
POST_0762,2023-03-25 15:07:00,Instagram,Video,Behind the Scenes,35431,28042,8899,1371,547,561,773,2023-03-25,2023,3,Mar,12,Saturday,15,1,Afternoon (12-16),11378,40.57,79.15,2.18,High Performer
POST_0763,2023-06-09 21:36:00,Instagram,Carousel,Promotion/Sale,31308,22274,4538,424,438,235,644,2023-06-09,2023,6,Jun,23,Friday,21,2,Evening (17-21),5635,25.3,71.14,2.06,High Performer
POST_0764,2023-02-25 08:07:00,Twitter,Carousel,Behind the Scenes,16917,11543,1455,91,107,0,270,2023-02-25,2023,2,Feb,8,Saturday,8,1,Morning (6-11),1653,14.32,68.23,1.6,Average
POST_0765,2023-10-24 21:17:00,Facebook,Reel,Tutorial,27678,20802,7597,1081,450,0,530,2023-10-24,2023,10,Oct,43,Tuesday,21,4,Evening (17-21),9128,43.88,75.16,1.91,High Performer
POST_0766,2023-01-14 01:49:00,Instagram,Image,Behind the Scenes,7540,6756,756,65,53,20,263,2023-01-14,2023,1,Jan,2,Saturday,1,1,Night (22-5),894,13.23,89.6,3.49,Average
POST_0767,2023-06-09 20:34:00,Instagram,Image,Festive/Seasonal,23020,19092,2340,321,170,172,235,2023-06-09,2023,6,Jun,23,Friday,20,2,Evening (17-21),3003,15.73,82.94,1.02,Average
POST_0768,2023-10-22 02:52:00,Twitter,Carousel,Product Launch,4457,3173,679,68,55,0,96,2023-10-22,2023,10,Oct,42,Sunday,2,4,Night (22-5),802,25.28,71.19,2.15,High Performer
POST_0769,2023-12-13 22:23:00,Instagram,Image,Behind the Scenes,8441,6354,447,23,40,34,128,2023-12-13,2023,12,Dec,50,Wednesday,22,4,Night (22-5),544,8.56,75.28,1.52,Needs Improvement
POST_0770,2023-07-12 19:34:00,Instagram,Carousel,Festive/Seasonal,31128,20288,3448,542,138,101,683,2023-07-12,2023,7,Jul,28,Wednesday,19,3,Evening (17-21),4229,20.84,65.18,2.19,Average
POST_0771,2023-07-23 07:52:00,Facebook,Reel,User Generated Content,55696,40503,9007,1351,781,0,891,2023-07-23,2023,7,Jul,29,Sunday,7,3,Morning (6-11),11139,27.5,72.72,1.6,High Performer
POST_0772,2023-04-12 07:48:00,Twitter,Carousel,Product Launch,25508,19172,3511,396,325,0,713,2023-04-12,2023,4,Apr,15,Wednesday,7,2,Morning (6-11),4232,22.07,75.16,2.8,Average
POST_0773,2023-02-08 14:02:00,Twitter,Text,User Generated Content,2850,2426,157,13,15,0,27,2023-02-08,2023,2,Feb,6,Wednesday,14,1,Afternoon (12-16),185,7.63,85.12,0.95,Needs Improvement
POST_0774,2023-10-31 14:48:00,Instagram,Text,Behind the Scenes,7296,5722,295,39,9,22,64,2023-10-31,2023,10,Oct,44,Tuesday,14,4,Afternoon (12-16),365,6.38,78.43,0.88,Needs Improvement
POST_0775,2023-12-20 01:46:00,Twitter,Story,Behind the Scenes,4863,4161,153,18,9,0,103,2023-12-20,2023,12,Dec,51,Wednesday,1,4,Night (22-5),180,4.33,85.56,2.12,Needs Improvement
POST_0776,2023-11-18 21:28:00,Instagram,Carousel,Promotion/Sale,22568,18530,2676,399,171,77,545,2023-11-18,2023,11,Nov,46,Saturday,21,4,Evening (17-21),3323,17.93,82.11,2.41,Average
POST_0777,2023-05-05 13:34:00,Facebook,Reel,Festive/Seasonal,47026,32415,12134,1424,425,0,933,2023-05-05,2023,5,May,18,Friday,13,2,Afternoon (12-16),13983,43.14,68.93,1.98,High Performer
POST_0778,2023-02-22 15:13:00,Instagram,Image,Promotion/Sale,9091,7735,978,173,63,46,252,2023-02-22,2023,2,Feb,8,Wednesday,15,1,Afternoon (12-16),1260,16.29,85.08,2.77,Average
POST_0779,2023-12-23 08:27:00,Facebook,Story,Product Launch,16401,11027,728,117,65,0,143,2023-12-23,2023,12,Dec,51,Saturday,8,4,Morning (6-11),910,8.25,67.23,0.87,Needs Improvement
POST_0780,2023-06-04 07:06:00,Facebook,Reel,Product Launch,21414,15325,5393,360,433,0,199,2023-06-04,2023,6,Jun,22,Sunday,7,2,Morning (6-11),6186,40.37,71.57,0.93,High Performer
POST_0781,2023-12-17 20:47:00,Facebook,Image,Festive/Seasonal,19019,13473,1473,118,117,0,487,2023-12-17,2023,12,Dec,50,Sunday,20,4,Evening (17-21),1708,12.68,70.84,2.56,Average
POST_0782,2023-11-04 09:53:00,Twitter,Image,User Generated Content,7491,6492,681,45,40,0,96,2023-11-04,2023,11,Nov,44,Saturday,9,4,Morning (6-11),766,11.8,86.66,1.28,Average
POST_0783,2023-03-03 11:41:00,Twitter,Story,Tutorial,2251,1747,165,28,10,0,67,2023-03-03,2023,3,Mar,9,Friday,11,1,Morning (6-11),203,11.62,77.61,2.98,Average
POST_0784,2023-10-17 17:48:00,Facebook,Image,Tutorial,10663,7981,1032,117,65,0,197,2023-10-17,2023,10,Oct,42,Tuesday,17,4,Evening (17-21),1214,15.21,74.85,1.85,Average
POST_0785,2023-01-22 05:15:00,Twitter,Image,Behind the Scenes,4411,3234,307,38,14,0,109,2023-01-22,2023,1,Jan,3,Sunday,5,1,Night (22-5),359,11.1,73.32,2.47,Average
POST_0786,2023-06-27 10:19:00,Instagram,Image,Promotion/Sale,13774,10103,588,47,56,22,152,2023-06-27,2023,6,Jun,26,Tuesday,10,2,Morning (6-11),713,7.06,73.35,1.1,Needs Improvement
POST_0787,2023-09-30 11:55:00,Instagram,Image,User Generated Content,3636,2657,266,32,14,12,103,2023-09-30,2023,9,Sep,39,Saturday,11,3,Morning (6-11),324,12.19,73.07,2.83,Average
POST_0788,2023-08-08 08:02:00,Twitter,Carousel,Festive/Seasonal,12749,9109,975,106,81,0,147,2023-08-08,2023,8,Aug,32,Tuesday,8,3,Morning (6-11),1162,12.76,71.45,1.15,Average
POST_0789,2023-12-05 04:28:00,Instagram,Story,Product Launch,10286,8135,412,60,13,29,129,2023-12-05,2023,12,Dec,49,Tuesday,4,4,Night (22-5),514,6.32,79.09,1.25,Needs Improvement
POST_0790,2023-07-09 20:16:00,Instagram,Image,Tutorial,40149,29635,3478,318,324,95,455,2023-07-09,2023,7,Jul,27,Sunday,20,3,Evening (17-21),4215,14.22,73.81,1.13,Average
POST_0791,2023-02-05 08:22:00,Facebook,Reel,Festive/Seasonal,28371,25135,9500,939,898,0,662,2023-02-05,2023,2,Feb,5,Sunday,8,1,Morning (6-11),11337,45.1,88.59,2.33,High Performer
POST_0792,2023-09-17 23:55:00,Instagram,Image,User Generated Content,9547,7882,876,156,42,52,91,2023-09-17,2023,9,Sep,37,Sunday,23,3,Night (22-5),1126,14.29,82.56,0.95,Average
POST_0793,2023-11-28 09:52:00,Twitter,Carousel,Product Launch,12437,8554,966,95,80,0,224,2023-11-28,2023,11,Nov,48,Tuesday,9,4,Morning (6-11),1141,13.34,68.78,1.8,Average
POST_0794,2023-06-24 09:05:00,Facebook,Carousel,Product Launch,19349,12664,1098,113,104,0,368,2023-06-24,2023,6,Jun,25,Saturday,9,2,Morning (6-11),1315,10.38,65.45,1.9,Average
POST_0795,2023-01-07 19:28:00,Facebook,Text,Festive/Seasonal,8143,5513,364,55,15,0,139,2023-01-07,2023,1,Jan,1,Saturday,19,1,Evening (17-21),434,7.87,67.7,1.71,Needs Improvement
POST_0796,2023-08-04 12:55:00,Facebook,Image,Promotion/Sale,19070,15375,2134,267,144,0,176,2023-08-04,2023,8,Aug,31,Friday,12,3,Afternoon (12-16),2545,16.55,80.62,0.92,Average
POST_0797,2023-09-08 03:07:00,Instagram,Reel,Festive/Seasonal,42802,29477,6045,497,338,213,727,2023-09-08,2023,9,Sep,36,Friday,3,3,Night (22-5),7093,24.06,68.87,1.7,High Performer
POST_0798,2023-02-24 07:49:00,Twitter,Image,Festive/Seasonal,10397,9322,497,34,16,0,268,2023-02-24,2023,2,Feb,8,Friday,7,1,Morning (6-11),547,5.87,89.66,2.58,Needs Improvement
POST_0799,2023-08-10 04:51:00,Twitter,Image,Product Launch,8196,5677,380,34,27,0,92,2023-08-10,2023,8,Aug,32,Thursday,4,3,Night (22-5),441,7.77,69.27,1.12,Needs Improvement
POST_0800,2023-07-05 11:15:00,Facebook,Carousel,Festive/Seasonal,9080,8104,609,93,51,0,153,2023-07-05,2023,7,Jul,27,Wednesday,11,3,Morning (6-11),753,9.29,89.25,1.69,Needs Improvement
POST_0801,2023-11-22 04:13:00,Facebook,Carousel,User Generated Content,21240,18784,3224,226,151,0,662,2023-11-22,2023,11,Nov,47,Wednesday,4,4,Night (22-5),3601,19.17,88.44,3.12,Average
POST_0802,2023-08-24 01:51:00,Facebook,Reel,User Generated Content,19523,13043,4017,411,379,0,384,2023-08-24,2023,8,Aug,34,Thursday,1,3,Night (22-5),4807,36.86,66.81,1.97,High Performer
POST_0803,2023-12-29 22:47:00,Instagram,Image,User Generated Content,9758,6467,618,40,35,25,214,2023-12-29,2023,12,Dec,52,Friday,22,4,Night (22-5),718,11.1,66.27,2.19,Average
POST_0804,2023-03-20 20:37:00,Facebook,Image,Behind the Scenes,20789,14310,1190,117,48,0,485,2023-03-20,2023,3,Mar,12,Monday,20,1,Evening (17-21),1355,9.47,68.83,2.33,Average
POST_0805,2023-08-11 10:44:00,Instagram,Reel,Festive/Seasonal,24293,16433,4746,312,469,317,356,2023-08-11,2023,8,Aug,32,Friday,10,3,Morning (6-11),5844,35.56,67.65,1.47,High Performer
POST_0806,2023-04-01 22:22:00,Facebook,Image,Festive/Seasonal,10816,9494,960,69,54,0,335,2023-04-01,2023,4,Apr,13,Saturday,22,2,Night (22-5),1083,11.41,87.78,3.1,Average
POST_0807,2023-09-25 21:55:00,Facebook,Carousel,Promotion/Sale,55319,48320,9879,615,672,0,1556,2023-09-25,2023,9,Sep,39,Monday,21,3,Evening (17-21),11166,23.11,87.35,2.81,Average
POST_0808,2023-11-30 20:45:00,Instagram,Story,Festive/Seasonal,37344,29937,1437,220,115,36,715,2023-11-30,2023,11,Nov,48,Thursday,20,4,Evening (17-21),1808,6.04,80.17,1.91,Needs Improvement
POST_0809,2023-05-19 21:39:00,Twitter,Reel,Promotion/Sale,10925,8194,2202,287,168,0,287,2023-05-19,2023,5,May,20,Friday,21,2,Evening (17-21),2657,32.43,75.0,2.63,High Performer
POST_0810,2023-11-12 18:40:00,Twitter,Image,Promotion/Sale,2484,1689,219,15,21,0,59,2023-11-12,2023,11,Nov,45,Sunday,18,4,Evening (17-21),255,15.1,68.0,2.38,Average
POST_0811,2023-10-03 06:27:00,Facebook,Story,Promotion/Sale,3685,2674,219,20,20,0,32,2023-10-03,2023,10,Oct,40,Tuesday,6,4,Morning (6-11),259,9.69,72.56,0.87,Average
POST_0812,2023-09-05 05:10:00,Instagram,Story,Festive/Seasonal,10512,8385,695,57,38,49,132,2023-09-05,2023,9,Sep,36,Tuesday,5,3,Night (22-5),839,10.01,79.77,1.26,Average
POST_0813,2023-08-27 23:39:00,Twitter,Carousel,Tutorial,9765,8089,824,102,74,0,185,2023-08-27,2023,8,Aug,34,Sunday,23,3,Night (22-5),1000,12.36,82.84,1.89,Average
POST_0814,2023-08-12 11:08:00,Facebook,Image,Product Launch,17206,13129,810,81,78,0,257,2023-08-12,2023,8,Aug,32,Saturday,11,3,Morning (6-11),969,7.38,76.3,1.49,Needs Improvement
POST_0815,2023-10-31 21:50:00,Instagram,Video,Tutorial,77827,56648,16279,1750,1041,1085,1216,2023-10-31,2023,10,Oct,44,Tuesday,21,4,Evening (17-21),20155,35.58,72.79,1.56,High Performer
POST_0816,2023-05-18 12:13:00,Instagram,Reel,Product Launch,53695,39951,8870,1049,768,369,1027,2023-05-18,2023,5,May,20,Thursday,12,2,Afternoon (12-16),11056,27.67,74.4,1.91,High Performer
POST_0817,2023-06-15 03:52:00,Instagram,Carousel,Promotion/Sale,11061,9770,1721,215,129,37,278,2023-06-15,2023,6,Jun,24,Thursday,3,2,Night (22-5),2102,21.51,88.33,2.51,Average
POST_0818,2023-05-06 09:13:00,Facebook,Reel,Product Launch,64020,50347,11076,671,482,0,1939,2023-05-06,2023,5,May,18,Saturday,9,2,Morning (6-11),12229,24.29,78.64,3.03,High Performer
POST_0819,2023-02-14 11:51:00,Instagram,Story,Product Launch,3789,2498,218,26,14,7,80,2023-02-14,2023,2,Feb,7,Tuesday,11,1,Morning (6-11),265,10.61,65.93,2.11,Average
POST_0820,2023-05-23 07:03:00,Instagram,Reel,User Generated Content,25194,17572,4321,376,204,253,518,2023-05-23,2023,5,May,21,Tuesday,7,2,Morning (6-11),5154,29.33,69.75,2.06,High Performer
POST_0821,2023-08-19 14:36:00,Instagram,Story,Behind the Scenes,7779,5588,595,75,47,12,142,2023-08-19,2023,8,Aug,33,Saturday,14,3,Afternoon (12-16),729,13.05,71.83,1.83,Average
POST_0823,2023-08-26 08:34:00,Facebook,Carousel,Behind the Scenes,14899,11419,1217,135,75,0,313,2023-08-26,2023,8,Aug,34,Saturday,8,3,Morning (6-11),1427,12.5,76.64,2.1,Average
POST_0824,2023-10-19 14:17:00,Instagram,Reel,User Generated Content,54073,37368,9601,1516,734,386,1422,2023-10-19,2023,10,Oct,42,Thursday,14,4,Afternoon (12-16),12237,32.75,69.11,2.63,High Performer
POST_0825,2023-11-09 20:38:00,Twitter,Story,Behind the Scenes,8782,5769,310,34,22,0,154,2023-11-09,2023,11,Nov,45,Thursday,20,4,Evening (17-21),366,6.34,65.69,1.75,Needs Improvement
POST_0826,2023-12-09 16:34:00,Instagram,Image,User Generated Content,20161,14514,1483,91,87,96,447,2023-12-09,2023,12,Dec,49,Saturday,16,4,Afternoon (12-16),1757,12.11,71.99,2.22,Average
POST_0827,2023-07-14 08:10:00,Instagram,Image,Promotion/Sale,16432,14201,1614,265,71,116,167,2023-07-14,2023,7,Jul,28,Friday,8,3,Morning (6-11),2066,14.55,86.42,1.02,Average
POST_0828,2023-06-22 00:20:00,Facebook,Story,Promotion/Sale,9656,7070,414,48,39,0,80,2023-06-22,2023,6,Jun,25,Thursday,0,2,Night (22-5),501,7.09,73.22,0.83,Needs Improvement
POST_0829,2023-01-15 03:45:00,Instagram,Image,Behind the Scenes,13756,9626,854,85,80,56,242,2023-01-15,2023,1,Jan,2,Sunday,3,1,Night (22-5),1075,11.17,69.98,1.76,Average
POST_0830,2023-09-11 04:18:00,Instagram,Image,Product Launch,19348,14826,794,66,48,23,569,2023-09-11,2023,9,Sep,37,Monday,4,3,Night (22-5),931,6.28,76.63,2.94,Needs Improvement
POST_0831,2023-06-16 07:18:00,Instagram,Image,Festive/Seasonal,28354,23544,3257,536,215,216,632,2023-06-16,2023,6,Jun,24,Friday,7,2,Morning (6-11),4224,17.94,83.04,2.23,Average
POST_0832,2023-04-04 09:36:00,Twitter,Story,Promotion/Sale,10144,6884,310,36,15,0,73,2023-04-04,2023,4,Apr,14,Tuesday,9,2,Morning (6-11),361,5.24,67.86,0.72,Needs Improvement
POST_0833,2023-09-07 09:17:00,Facebook,Reel,Festive/Seasonal,100070,77159,11132,1354,989,0,3079,2023-09-07,2023,9,Sep,36,Thursday,9,3,Morning (6-11),13475,17.46,77.11,3.08,Average
POST_0834,2023-04-19 01:54:00,Instagram,Image,Festive/Seasonal,17761,12966,1750,131,127,77,145,2023-04-19,2023,4,Apr,16,Wednesday,1,2,Night (22-5),2085,16.08,73.0,0.82,Average
POST_0835,2023-07-01 01:32:00,Instagram,Story,Tutorial,9039,8019,443,68,15,23,97,2023-07-01,2023,7,Jul,26,Saturday,1,3,Night (22-5),549,6.85,88.72,1.07,Needs Improvement
POST_0836,2023-05-13 13:57:00,Instagram,Image,Tutorial,28765,24208,2691,422,202,210,760,2023-05-13,2023,5,May,19,Saturday,13,2,Afternoon (12-16),3525,14.56,84.16,2.64,Average
POST_0837,2023-06-24 09:43:00,Facebook,Carousel,User Generated Content,16450,12864,1161,147,74,0,368,2023-06-24,2023,6,Jun,25,Saturday,9,2,Morning (6-11),1382,10.74,78.2,2.24,Average
POST_0838,2023-05-24 08:52:00,Twitter,Text,User Generated Content,2583,1804,85,14,4,0,41,2023-05-24,2023,5,May,21,Wednesday,8,2,Morning (6-11),103,5.71,69.84,1.59,Needs Improvement
POST_0839,2023-11-02 09:06:00,Facebook,Carousel,Product Launch,26380,19856,2052,360,80,0,420,2023-11-02,2023,11,Nov,44,Thursday,9,4,Morning (6-11),2492,12.55,75.27,1.59,Average
POST_0840,2023-12-26 11:08:00,Twitter,Carousel,Promotion/Sale,4001,2822,520,39,18,0,68,2023-12-26,2023,12,Dec,52,Tuesday,11,4,Morning (6-11),577,20.45,70.53,1.7,Average
POST_0841,2023-05-22 13:48:00,Facebook,Image,Tutorial,25318,21865,2483,141,210,0,773,2023-05-22,2023,5,May,21,Monday,13,2,Afternoon (12-16),2834,12.96,86.36,3.05,Average
POST_0842,2023-10-12 20:50:00,Twitter,Video,Promotion/Sale,38811,30160,4951,791,400,0,1188,2023-10-12,2023,10,Oct,41,Thursday,20,4,Evening (17-21),6142,20.36,77.71,3.06,Average
POST_0843,2023-01-06 15:26:00,Facebook,Image,Tutorial,5256,4457,293,17,29,0,47,2023-01-06,2023,1,Jan,1,Friday,15,1,Afternoon (12-16),339,7.61,84.8,0.89,Needs Improvement
POST_0844,2023-09-22 14:58:00,Facebook,Image,Tutorial,18836,13963,1798,219,167,0,527,2023-09-22,2023,9,Sep,38,Friday,14,3,Afternoon (12-16),2184,15.64,74.13,2.8,Average
POST_0845,2023-04-08 04:03:00,Instagram,Reel,Product Launch,59972,45877,13000,968,1122,1014,828,2023-04-08,2023,4,Apr,14,Saturday,4,2,Night (22-5),16104,35.1,76.5,1.38,High Performer
POST_0846,2023-02-13 03:17:00,Instagram,Reel,Tutorial,26809,18003,4881,563,195,227,360,2023-02-13,2023,2,Feb,7,Monday,3,1,Night (22-5),5866,32.58,67.15,1.34,High Performer
POST_0847,2023-05-04 09:55:00,Twitter,Carousel,Behind the Scenes,10035,8431,1472,143,49,0,275,2023-05-04,2023,5,May,18,Thursday,9,2,Morning (6-11),1664,19.74,84.02,2.74,Average
POST_0848,2023-07-28 23:41:00,Twitter,Image,Tutorial,8255,5861,463,34,32,0,85,2023-07-28,2023,7,Jul,30,Friday,23,3,Night (22-5),529,9.03,71.0,1.03,Needs Improvement
POST_0849,2023-09-08 13:08:00,Twitter,Image,User Generated Content,11061,8258,729,89,22,0,102,2023-09-08,2023,9,Sep,36,Friday,13,3,Afternoon (12-16),840,10.17,74.66,0.92,Average
POST_0850,2023-10-12 09:44:00,Instagram,Video,Behind the Scenes,82293,55092,14892,2525,728,628,1491,2023-10-12,2023,10,Oct,41,Thursday,9,4,Morning (6-11),18773,34.08,66.95,1.81,High Performer
POST_0851,2023-05-04 04:55:00,Facebook,Reel,Festive/Seasonal,26206,19722,4900,276,212,0,664,2023-05-04,2023,5,May,18,Thursday,4,2,Night (22-5),5388,27.32,75.26,2.53,High Performer
POST_0852,2023-12-20 14:08:00,Facebook,Carousel,Promotion/Sale,22343,16207,2063,332,170,0,294,2023-12-20,2023,12,Dec,51,Wednesday,14,4,Afternoon (12-16),2565,15.83,72.54,1.32,Average
POST_0853,2023-09-01 09:15:00,Facebook,Carousel,Tutorial,42497,33801,5030,641,279,0,1156,2023-09-01,2023,9,Sep,35,Friday,9,3,Morning (6-11),5950,17.6,79.54,2.72,Average
POST_0854,2023-11-27 01:09:00,Instagram,Video,Tutorial,28494,19352,2726,326,260,104,698,2023-11-27,2023,11,Nov,48,Monday,1,4,Night (22-5),3416,17.65,67.92,2.45,Average
POST_0855,2023-12-31 01:45:00,Instagram,Image,Product Launch,4960,3350,395,30,22,19,106,2023-12-31,2023,12,Dec,52,Sunday,1,4,Night (22-5),466,13.91,67.54,2.14,Average
POST_0856,2023-09-09 18:20:00,Instagram,Reel,Promotion/Sale,21971,16513,4164,500,363,126,565,2023-09-09,2023,9,Sep,36,Saturday,18,3,Evening (17-21),5153,31.21,75.16,2.57,High Performer
POST_0857,2023-08-18 19:53:00,Facebook,Image,Festive/Seasonal,27643,20815,1275,174,85,0,607,2023-08-18,2023,8,Aug,33,Friday,19,3,Evening (17-21),1534,7.37,75.3,2.2,Needs Improvement
POST_0858,2023-01-09 13:15:00,Instagram,Video,Promotion/Sale,58276,51091,12444,760,765,813,1728,2023-01-09,2023,1,Jan,2,Monday,13,1,Afternoon (12-16),14782,28.93,87.67,2.97,High Performer
POST_0859,2023-02-17 05:48:00,Instagram,Image,Tutorial,11396,8577,1151,191,89,82,108,2023-02-17,2023,2,Feb,7,Friday,5,1,Night (22-5),1513,17.64,75.26,0.95,Average
POST_0861,2023-04-24 04:43:00,Facebook,Image,User Generated Content,5576,4422,399,37,32,0,162,2023-04-24,2023,4,Apr,17,Monday,4,2,Night (22-5),468,10.58,79.3,2.91,Average
POST_0862,2023-07-27 21:25:00,Facebook,Story,Product Launch,18193,13335,1194,83,46,0,271,2023-07-27,2023,7,Jul,30,Thursday,21,3,Evening (17-21),1323,9.92,73.3,1.49,Average
POST_0863,2023-12-21 08:31:00,Instagram,Video,Behind the Scenes,29516,20157,6134,812,292,327,520,2023-12-21,2023,12,Dec,51,Thursday,8,4,Morning (6-11),7565,37.53,68.29,1.76,High Performer
POST_0864,2023-05-05 09:09:00,Instagram,Image,Festive/Seasonal,41147,29144,3817,344,299,80,617,2023-05-05,2023,5,May,18,Friday,9,2,Morning (6-11),4540,15.58,70.83,1.5,Average
POST_0865,2023-06-06 14:36:00,Twitter,Carousel,User Generated Content,6642,5629,581,80,50,0,151,2023-06-06,2023,6,Jun,23,Tuesday,14,2,Afternoon (12-16),711,12.63,84.75,2.27,Average
POST_0866,2023-12-06 20:40:00,Instagram,Reel,Tutorial,60714,49510,10843,1682,548,588,1602,2023-12-06,2023,12,Dec,49,Wednesday,20,4,Evening (17-21),13661,27.59,81.55,2.64,High Performer
POST_0867,2023-10-25 14:17:00,Twitter,Reel,Festive/Seasonal,14398,12302,4503,544,343,0,456,2023-10-25,2023,10,Oct,43,Wednesday,14,4,Afternoon (12-16),5390,43.81,85.44,3.17,High Performer
POST_0868,2023-07-08 12:40:00,Facebook,Text,User Generated Content,3198,2264,131,20,11,0,50,2023-07-08,2023,7,Jul,27,Saturday,12,3,Afternoon (12-16),162,7.16,70.79,1.56,Needs Improvement
POST_0869,2023-08-31 12:26:00,Instagram,Carousel,Tutorial,22433,16214,2970,177,261,135,452,2023-08-31,2023,8,Aug,35,Thursday,12,3,Afternoon (12-16),3543,21.85,72.28,2.01,Average
POST_0870,2023-10-11 12:24:00,Instagram,Story,Product Launch,7163,5260,223,39,19,10,87,2023-10-11,2023,10,Oct,41,Wednesday,12,4,Afternoon (12-16),291,5.53,73.43,1.21,Needs Improvement
POST_0871,2023-09-29 13:28:00,Instagram,Reel,User Generated Content,34485,27270,10079,508,470,769,412,2023-09-29,2023,9,Sep,39,Friday,13,3,Afternoon (12-16),11826,43.37,79.08,1.19,High Performer
POST_0872,2023-06-26 12:04:00,Instagram,Video,Behind the Scenes,31423,24904,7597,851,756,461,304,2023-06-26,2023,6,Jun,26,Monday,12,2,Afternoon (12-16),9665,38.81,79.25,0.97,High Performer
POST_0873,2023-08-06 00:40:00,Twitter,Image,Behind the Scenes,3959,2658,127,13,11,0,72,2023-08-06,2023,8,Aug,31,Sunday,0,3,Night (22-5),151,5.68,67.14,1.82,Needs Improvement
POST_0874,2023-10-09 08:50:00,Instagram,Image,Tutorial,31460,22705,1701,120,70,63,767,2023-10-09,2023,10,Oct,41,Monday,8,4,Morning (6-11),1954,8.61,72.17,2.44,Needs Improvement
POST_0875,2023-06-19 03:56:00,Twitter,Story,User Generated Content,3058,2073,204,27,8,0,47,2023-06-19,2023,6,Jun,25,Monday,3,2,Night (22-5),239,11.53,67.79,1.54,Average
POST_0876,2023-06-30 10:49:00,Instagram,Reel,Festive/Seasonal,24668,20578,5022,896,169,207,503,2023-06-30,2023,6,Jun,26,Friday,10,2,Morning (6-11),6294,30.59,83.42,2.04,High Performer
POST_0877,2023-12-26 08:05:00,Instagram,Carousel,Behind the Scenes,34715,30156,6247,966,559,331,1048,2023-12-26,2023,12,Dec,52,Tuesday,8,4,Morning (6-11),8103,26.87,86.87,3.02,High Performer
POST_0878,2023-08-21 21:25:00,Facebook,Image,Promotion/Sale,15511,11627,911,100,45,0,451,2023-08-21,2023,8,Aug,34,Monday,21,3,Evening (17-21),1056,9.08,74.96,2.91,Needs Improvement
POST_0879,2023-05-19 20:32:00,Instagram,Image,Behind the Scenes,27289,18127,1062,83,66,48,616,2023-05-19,2023,5,May,20,Friday,20,2,Evening (17-21),1259,6.95,66.43,2.26,Needs Improvement
POST_0880,2023-06-06 15:47:00,Facebook,Text,Tutorial,5345,4043,161,14,13,0,46,2023-06-06,2023,6,Jun,23,Tuesday,15,2,Afternoon (12-16),188,4.65,75.64,0.86,Needs Improvement
